saat_bazli_zaman,grid_id,hour,day_of_week,weather,is_special_event,toplam_siparis_sayisi,traffic_index
2025-07-19 09:00:00,Grid_4_6,9,5,Clear,0,4,0.69275
2025-07-19 09:00:00,Grid_5_3,9,5,Clear,0,2,0.7304999999999999
2025-07-19 09:00:00,Grid_5_4,9,5,Clear,0,22,0.691590909090909
2025-07-19 09:00:00,Grid_5_5,9,5,Clear,0,10,0.6917
2025-07-19 09:00:00,Grid_5_6,9,5,Clear,0,1,0.695
2025-07-19 09:00:00,Grid_6_2,9,5,Clear,0,2,0.772
2025-07-19 09:00:00,Grid_6_3,9,5,Clear,0,1,0.667
2025-07-19 09:00:00,Grid_6_4,9,5,Clear,0,2,0.6559999999999999
2025-07-19 09:00:00,Grid_6_9,9,5,Clear,0,1,0.694
2025-07-19 09:00:00,Grid_7_4,9,5,Clear,0,1,0.705
2025-07-19 09:00:00,Grid_8_2,9,5,Clear,0,2,0.7595000000000001
2025-07-19 09:00:00,Grid_8_4,9,5,Clear,0,3,0.6893333333333334
2025-07-19 09:00:00,Grid_8_7,9,5,Clear,0,1,0.612
2025-07-19 09:00:00,Grid_9_2,9,5,Clear,0,3,0.6723333333333333
2025-07-19 10:00:00,Grid_0_6,10,5,Clear,0,1,0.717
2025-07-19 10:00:00,Grid_1_5,10,5,Clear,0,1,0.784
2025-07-19 10:00:00,Grid_1_6,10,5,Clear,0,1,0.64
2025-07-19 10:00:00,Grid_4_6,10,5,Clear,0,2,0.6739999999999999
2025-07-19 10:00:00,Grid_4_7,10,5,Clear,0,1,0.659
2025-07-19 10:00:00,Grid_4_8,10,5,Clear,0,1,0.646
2025-07-19 10:00:00,Grid_5_3,10,5,Clear,0,2,0.673
2025-07-19 10:00:00,Grid_5_4,10,5,Clear,0,12,0.69925
2025-07-19 10:00:00,Grid_5_5,10,5,Clear,0,13,0.684923076923077
2025-07-19 10:00:00,Grid_6_0,10,5,Clear,0,1,0.68
2025-07-19 10:00:00,Grid_6_5,10,5,Clear,0,1,0.659
2025-07-19 10:00:00,Grid_6_6,10,5,Clear,0,1,0.719
2025-07-19 10:00:00,Grid_7_4,10,5,Clear,0,3,0.7453333333333333
2025-07-19 10:00:00,Grid_7_5,10,5,Clear,0,2,0.6515
2025-07-19 10:00:00,Grid_7_7,10,5,Clear,0,2,0.736
2025-07-19 10:00:00,Grid_8_1,10,5,Clear,0,1,0.607
2025-07-19 10:00:00,Grid_8_4,10,5,Clear,0,1,0.656
2025-07-19 10:00:00,Grid_8_5,10,5,Clear,0,1,0.627
2025-07-19 10:00:00,Grid_8_7,10,5,Clear,0,1,0.593
2025-07-19 10:00:00,Grid_9_2,10,5,Clear,0,1,0.69
2025-07-19 11:00:00,Grid_1_6,11,5,Clear,0,2,0.377
2025-07-19 11:00:00,Grid_4_6,11,5,Clear,0,4,0.387
2025-07-19 11:00:00,Grid_5_4,11,5,Clear,0,8,0.394625
2025-07-19 11:00:00,Grid_5_5,11,5,Clear,0,8,0.417875
2025-07-19 11:00:00,Grid_6_4,11,5,Clear,0,1,0.383
2025-07-19 11:00:00,Grid_6_5,11,5,Clear,0,2,0.423
2025-07-19 11:00:00,Grid_6_8,11,5,Clear,0,1,0.44
2025-07-19 11:00:00,Grid_7_6,11,5,Clear,0,1,0.381
2025-07-19 11:00:00,Grid_7_7,11,5,Clear,0,1,0.384
2025-07-19 11:00:00,Grid_9_2,11,5,Clear,0,2,0.359
2025-07-19 12:00:00,Grid_2_5,12,5,Clear,0,1,0.51
2025-07-19 12:00:00,Grid_3_7,12,5,Clear,0,1,0.532
2025-07-19 12:00:00,Grid_4_7,12,5,Clear,0,1,0.525
2025-07-19 12:00:00,Grid_5_3,12,5,Clear,0,1,0.536
2025-07-19 12:00:00,Grid_5_4,12,5,Clear,0,13,0.5000769230769231
2025-07-19 12:00:00,Grid_5_5,12,5,Clear,0,5,0.5052
2025-07-19 12:00:00,Grid_6_4,12,5,Clear,0,1,0.535
2025-07-19 12:00:00,Grid_6_6,12,5,Clear,0,1,0.484
2025-07-19 12:00:00,Grid_8_4,12,5,Clear,0,1,0.48
2025-07-19 13:00:00,Grid_1_6,13,5,Clear,0,1,0.522
2025-07-19 13:00:00,Grid_3_7,13,5,Clear,0,1,0.485
2025-07-19 13:00:00,Grid_4_5,13,5,Clear,0,1,0.552
2025-07-19 13:00:00,Grid_4_6,13,5,Clear,0,2,0.4955
2025-07-19 13:00:00,Grid_5_3,13,5,Clear,0,2,0.44299999999999995
2025-07-19 13:00:00,Grid_5_4,13,5,Clear,0,6,0.5301666666666667
2025-07-19 13:00:00,Grid_5_5,13,5,Clear,0,1,0.468
2025-07-19 13:00:00,Grid_6_2,13,5,Clear,0,2,0.499
2025-07-19 13:00:00,Grid_6_5,13,5,Clear,0,1,0.469
2025-07-19 13:00:00,Grid_6_9,13,5,Clear,0,1,0.513
2025-07-19 13:00:00,Grid_8_4,13,5,Clear,0,1,0.636
2025-07-19 14:00:00,Grid_1_6,14,5,Clear,0,1,0.404
2025-07-19 14:00:00,Grid_3_6,14,5,Clear,0,2,0.4115
2025-07-19 14:00:00,Grid_3_7,14,5,Clear,0,1,0.437
2025-07-19 14:00:00,Grid_4_6,14,5,Clear,0,7,0.40085714285714286
2025-07-19 14:00:00,Grid_5_3,14,5,Clear,0,4,0.42275
2025-07-19 14:00:00,Grid_5_4,14,5,Clear,0,14,0.39992857142857147
2025-07-19 14:00:00,Grid_5_5,14,5,Clear,0,11,0.3649090909090909
2025-07-19 14:00:00,Grid_6_4,14,5,Clear,0,2,0.399
2025-07-19 14:00:00,Grid_6_5,14,5,Clear,0,1,0.328
2025-07-19 14:00:00,Grid_6_6,14,5,Clear,0,2,0.374
2025-07-19 14:00:00,Grid_6_8,14,5,Clear,0,2,0.37
2025-07-19 14:00:00,Grid_6_9,14,5,Clear,0,2,0.379
2025-07-19 14:00:00,Grid_7_5,14,5,Clear,0,1,0.55
2025-07-19 14:00:00,Grid_8_4,14,5,Clear,0,1,0.336
2025-07-19 14:00:00,Grid_8_5,14,5,Clear,0,1,0.357
2025-07-19 14:00:00,Grid_8_7,14,5,Clear,0,1,0.332
2025-07-19 15:00:00,Grid_1_5,15,5,Clear,0,1,0.342
2025-07-19 15:00:00,Grid_3_6,15,5,Clear,0,1,0.405
2025-07-19 15:00:00,Grid_4_5,15,5,Clear,0,1,0.472
2025-07-19 15:00:00,Grid_4_6,15,5,Clear,0,1,0.373
2025-07-19 15:00:00,Grid_5_3,15,5,Clear,0,2,0.41000000000000003
2025-07-19 15:00:00,Grid_5_4,15,5,Clear,0,5,0.374
2025-07-19 15:00:00,Grid_5_5,15,5,Clear,0,9,0.419
2025-07-19 15:00:00,Grid_6_4,15,5,Clear,0,2,0.368
2025-07-19 15:00:00,Grid_7_1,15,5,Clear,0,1,0.347
2025-07-19 15:00:00,Grid_8_2,15,5,Clear,0,1,0.371
2025-07-19 15:00:00,Grid_8_4,15,5,Clear,0,1,0.498
2025-07-19 16:00:00,Grid_2_5,16,5,Clear,0,1,0.399
2025-07-19 16:00:00,Grid_4_6,16,5,Clear,0,4,0.392
2025-07-19 16:00:00,Grid_4_7,16,5,Clear,0,1,0.428
2025-07-19 16:00:00,Grid_5_3,16,5,Clear,0,2,0.4
2025-07-19 16:00:00,Grid_5_4,16,5,Clear,0,3,0.3406666666666667
2025-07-19 16:00:00,Grid_5_5,16,5,Clear,0,9,0.41200000000000003
2025-07-19 16:00:00,Grid_5_7,16,5,Clear,0,1,0.415
2025-07-19 16:00:00,Grid_6_4,16,5,Clear,0,4,0.38
2025-07-19 16:00:00,Grid_6_5,16,5,Clear,0,1,0.376
2025-07-19 16:00:00,Grid_6_6,16,5,Clear,0,2,0.42400000000000004
2025-07-19 16:00:00,Grid_7_2,16,5,Clear,0,1,0.339
2025-07-19 16:00:00,Grid_7_4,16,5,Clear,0,1,0.399
2025-07-19 16:00:00,Grid_8_4,16,5,Clear,0,1,0.45
2025-07-19 17:00:00,Grid_1_5,17,5,Clear,0,1,0.791
2025-07-19 17:00:00,Grid_2_5,17,5,Clear,0,1,0.856
2025-07-19 17:00:00,Grid_4_6,17,5,Clear,0,1,0.779
2025-07-19 17:00:00,Grid_4_7,17,5,Clear,0,1,0.805
2025-07-19 17:00:00,Grid_5_4,17,5,Clear,0,9,0.7877777777777778
2025-07-19 17:00:00,Grid_5_5,17,5,Clear,0,8,0.7905
2025-07-19 17:00:00,Grid_6_4,17,5,Clear,0,2,0.8395
2025-07-19 17:00:00,Grid_7_4,17,5,Clear,0,1,0.758
2025-07-19 17:00:00,Grid_7_5,17,5,Clear,0,2,0.8585
2025-07-19 18:00:00,Grid_1_5,18,5,Clear,0,1,0.807
2025-07-19 18:00:00,Grid_2_5,18,5,Clear,0,1,0.759
2025-07-19 18:00:00,Grid_4_4,18,5,Clear,0,1,0.815
2025-07-19 18:00:00,Grid_4_6,18,5,Clear,0,3,0.7533333333333333
2025-07-19 18:00:00,Grid_4_7,18,5,Clear,0,1,0.816
2025-07-19 18:00:00,Grid_5_3,18,5,Clear,0,2,0.865
2025-07-19 18:00:00,Grid_5_4,18,5,Clear,0,10,0.7817000000000001
2025-07-19 18:00:00,Grid_5_5,18,5,Clear,0,10,0.7532
2025-07-19 18:00:00,Grid_6_4,18,5,Clear,0,2,0.8240000000000001
2025-07-19 18:00:00,Grid_6_5,18,5,Clear,0,4,0.74975
2025-07-19 18:00:00,Grid_7_1,18,5,Clear,0,1,0.843
2025-07-19 18:00:00,Grid_7_5,18,5,Clear,0,2,0.7815
2025-07-19 18:00:00,Grid_7_6,18,5,Clear,0,1,0.784
2025-07-19 18:00:00,Grid_9_2,18,5,Clear,0,1,0.869
2025-07-21 08:00:00,Grid_0_5,8,0,Clear,0,1,0.754
2025-07-21 08:00:00,Grid_3_5,8,0,Clear,0,1,0.684
2025-07-21 08:00:00,Grid_3_6,8,0,Clear,0,2,0.747
2025-07-21 08:00:00,Grid_4_5,8,0,Clear,0,1,0.698
2025-07-21 08:00:00,Grid_4_6,8,0,Clear,0,6,0.7105
2025-07-21 08:00:00,Grid_5_4,8,0,Clear,0,17,0.6960588235294117
2025-07-21 08:00:00,Grid_5_5,8,0,Clear,0,13,0.7365384615384615
2025-07-21 08:00:00,Grid_6_0,8,0,Clear,0,1,0.644
2025-07-21 08:00:00,Grid_6_3,8,0,Clear,0,1,0.699
2025-07-21 08:00:00,Grid_6_4,8,0,Clear,0,1,0.721
2025-07-21 08:00:00,Grid_6_5,8,0,Clear,0,2,0.6655
2025-07-21 08:00:00,Grid_6_9,8,0,Clear,0,2,0.7250000000000001
2025-07-21 08:00:00,Grid_7_1,8,0,Clear,0,2,0.6799999999999999
2025-07-21 08:00:00,Grid_7_4,8,0,Clear,0,1,0.733
2025-07-21 08:00:00,Grid_7_5,8,0,Clear,0,1,0.718
2025-07-21 08:00:00,Grid_8_4,8,0,Clear,0,1,0.656
2025-07-21 08:00:00,Grid_8_7,8,0,Clear,0,1,0.78
2025-07-21 08:00:00,Grid_9_2,8,0,Clear,0,1,0.641
2025-07-21 09:00:00,Grid_0_6,9,0,Clear,0,1,0.708
2025-07-21 09:00:00,Grid_1_5,9,0,Clear,0,1,0.783
2025-07-21 09:00:00,Grid_1_6,9,0,Clear,0,1,0.7
2025-07-21 09:00:00,Grid_4_5,9,0,Clear,0,1,0.706
2025-07-21 09:00:00,Grid_4_6,9,0,Clear,0,4,0.6775
2025-07-21 09:00:00,Grid_4_7,9,0,Clear,0,1,0.739
2025-07-21 09:00:00,Grid_5_3,9,0,Clear,0,1,0.679
2025-07-21 09:00:00,Grid_5_4,9,0,Clear,0,11,0.6956363636363636
2025-07-21 09:00:00,Grid_5_5,9,0,Clear,0,4,0.6995
2025-07-21 09:00:00,Grid_6_2,9,0,Clear,0,1,0.762
2025-07-21 09:00:00,Grid_6_4,9,0,Clear,0,5,0.6848
2025-07-21 09:00:00,Grid_6_5,9,0,Clear,0,1,0.652
2025-07-21 09:00:00,Grid_6_6,9,0,Clear,0,1,0.674
2025-07-21 09:00:00,Grid_6_8,9,0,Clear,0,1,0.746
2025-07-21 09:00:00,Grid_7_4,9,0,Clear,0,1,0.703
2025-07-21 09:00:00,Grid_8_4,9,0,Clear,0,1,0.751
2025-07-21 09:00:00,Grid_8_7,9,0,Clear,0,2,0.6735
2025-07-21 09:00:00,Grid_9_4,9,0,Clear,0,1,0.671
2025-07-21 10:00:00,Grid_3_5,10,0,Clear,0,1,0.747
2025-07-21 10:00:00,Grid_4_5,10,0,Clear,0,2,0.708
2025-07-21 10:00:00,Grid_4_6,10,0,Clear,0,5,0.738
2025-07-21 10:00:00,Grid_5_3,10,0,Clear,0,1,0.685
2025-07-21 10:00:00,Grid_5_4,10,0,Clear,0,9,0.661
2025-07-21 10:00:00,Grid_5_5,10,0,Clear,0,5,0.7274
2025-07-21 10:00:00,Grid_5_7,10,0,Clear,0,1,0.817
2025-07-21 10:00:00,Grid_6_2,10,0,Clear,0,2,0.7075
2025-07-21 10:00:00,Grid_6_5,10,0,Clear,0,2,0.6775
2025-07-21 10:00:00,Grid_6_7,10,0,Clear,0,1,0.798
2025-07-21 10:00:00,Grid_7_1,10,0,Clear,0,2,0.7045
2025-07-21 10:00:00,Grid_7_4,10,0,Clear,0,1,0.653
2025-07-21 11:00:00,Grid_3_6,11,0,Clear,0,2,0.39849999999999997
2025-07-21 11:00:00,Grid_4_6,11,0,Clear,0,3,0.4093333333333333
2025-07-21 11:00:00,Grid_5_3,11,0,Clear,0,4,0.407
2025-07-21 11:00:00,Grid_5_4,11,0,Clear,0,6,0.38549999999999995
2025-07-21 11:00:00,Grid_5_5,11,0,Clear,0,10,0.3886
2025-07-21 11:00:00,Grid_5_7,11,0,Clear,0,1,0.417
2025-07-21 11:00:00,Grid_6_2,11,0,Clear,0,1,0.471
2025-07-21 11:00:00,Grid_7_4,11,0,Clear,0,1,0.433
2025-07-21 11:00:00,Grid_8_1,11,0,Clear,0,1,0.432
2025-07-21 11:00:00,Grid_8_7,11,0,Clear,0,1,0.438
2025-07-21 12:00:00,Grid_4_6,12,0,Clear,0,1,0.469
2025-07-21 12:00:00,Grid_5_4,12,0,Clear,0,4,0.50825
2025-07-21 12:00:00,Grid_5_5,12,0,Clear,0,4,0.5245
2025-07-21 12:00:00,Grid_6_4,12,0,Clear,0,1,0.566
2025-07-21 12:00:00,Grid_7_4,12,0,Clear,0,1,0.456
2025-07-21 12:00:00,Grid_7_6,12,0,Clear,0,1,0.504
2025-07-21 12:00:00,Grid_8_2,12,0,Clear,0,1,0.46
2025-07-21 13:00:00,Grid_4_6,13,0,Clear,0,3,0.505
2025-07-21 13:00:00,Grid_4_7,13,0,Clear,0,1,0.411
2025-07-21 13:00:00,Grid_5_3,13,0,Clear,0,1,0.526
2025-07-21 13:00:00,Grid_5_4,13,0,Clear,0,5,0.48440000000000005
2025-07-21 13:00:00,Grid_5_5,13,0,Clear,0,6,0.49733333333333335
2025-07-21 13:00:00,Grid_6_2,13,0,Clear,0,1,0.548
2025-07-21 13:00:00,Grid_6_4,13,0,Clear,0,3,0.47733333333333333
2025-07-21 13:00:00,Grid_6_5,13,0,Clear,0,1,0.463
2025-07-21 13:00:00,Grid_6_9,13,0,Clear,0,1,0.486
2025-07-21 13:00:00,Grid_7_0,13,0,Clear,0,1,0.558
2025-07-21 13:00:00,Grid_7_4,13,0,Clear,0,1,0.521
2025-07-21 13:00:00,Grid_7_5,13,0,Clear,0,1,0.548
2025-07-21 13:00:00,Grid_9_2,13,0,Clear,0,1,0.5
2025-07-21 14:00:00,Grid_1_5,14,0,Clear,0,1,0.43
2025-07-21 14:00:00,Grid_4_4,14,0,Clear,0,1,0.4
2025-07-21 14:00:00,Grid_4_5,14,0,Clear,0,1,0.455
2025-07-21 14:00:00,Grid_4_6,14,0,Clear,0,1,0.402
2025-07-21 14:00:00,Grid_4_7,14,0,Clear,0,1,0.372
2025-07-21 14:00:00,Grid_5_3,14,0,Clear,0,2,0.3375
2025-07-21 14:00:00,Grid_5_4,14,0,Clear,0,16,0.40418750000000003
2025-07-21 14:00:00,Grid_5_5,14,0,Clear,0,8,0.40125
2025-07-21 14:00:00,Grid_6_2,14,0,Clear,0,1,0.432
2025-07-21 14:00:00,Grid_6_3,14,0,Clear,0,1,0.396
2025-07-21 14:00:00,Grid_6_4,14,0,Clear,0,3,0.40900000000000003
2025-07-21 14:00:00,Grid_6_5,14,0,Clear,0,1,0.393
2025-07-21 14:00:00,Grid_7_1,14,0,Clear,0,1,0.468
2025-07-21 14:00:00,Grid_9_2,14,0,Clear,0,1,0.412
2025-07-21 14:00:00,Grid_9_4,14,0,Clear,0,2,0.4065
2025-07-21 15:00:00,Grid_1_5,15,0,Clear,0,1,0.417
2025-07-21 15:00:00,Grid_1_6,15,0,Clear,0,1,0.501
2025-07-21 15:00:00,Grid_2_5,15,0,Clear,0,2,0.4715
2025-07-21 15:00:00,Grid_5_3,15,0,Clear,0,3,0.3993333333333333
2025-07-21 15:00:00,Grid_5_4,15,0,Clear,0,6,0.4068333333333333
2025-07-21 15:00:00,Grid_5_5,15,0,Clear,0,6,0.391
2025-07-21 15:00:00,Grid_5_7,15,0,Clear,0,1,0.443
2025-07-21 15:00:00,Grid_6_5,15,0,Clear,0,2,0.392
2025-07-21 15:00:00,Grid_6_6,15,0,Clear,0,1,0.425
2025-07-21 15:00:00,Grid_6_8,15,0,Clear,0,2,0.363
2025-07-21 15:00:00,Grid_7_1,15,0,Clear,0,1,0.327
2025-07-21 15:00:00,Grid_8_4,15,0,Clear,0,1,0.26
2025-07-21 15:00:00,Grid_9_2,15,0,Clear,0,1,0.406
2025-07-21 15:00:00,Grid_9_4,15,0,Clear,0,1,0.316
2025-07-21 16:00:00,Grid_1_6,16,0,Clear,0,1,0.439
2025-07-21 16:00:00,Grid_2_5,16,0,Clear,0,1,0.316
2025-07-21 16:00:00,Grid_4_5,16,0,Clear,0,1,0.349
2025-07-21 16:00:00,Grid_4_6,16,0,Clear,0,2,0.346
2025-07-21 16:00:00,Grid_4_7,16,0,Clear,0,2,0.366
2025-07-21 16:00:00,Grid_5_3,16,0,Clear,0,3,0.4326666666666667
2025-07-21 16:00:00,Grid_5_4,16,0,Clear,0,12,0.3815
2025-07-21 16:00:00,Grid_5_5,16,0,Clear,0,3,0.3786666666666667
2025-07-21 16:00:00,Grid_5_7,16,0,Clear,0,1,0.52
2025-07-21 16:00:00,Grid_6_2,16,0,Clear,0,3,0.41933333333333334
2025-07-21 16:00:00,Grid_6_4,16,0,Clear,0,1,0.43
2025-07-21 16:00:00,Grid_7_3,16,0,Clear,0,1,0.384
2025-07-21 16:00:00,Grid_7_5,16,0,Clear,0,1,0.39
2025-07-21 16:00:00,Grid_7_6,16,0,Clear,0,1,0.395
2025-07-21 16:00:00,Grid_8_6,16,0,Clear,0,1,0.478
2025-07-21 16:00:00,Grid_9_2,16,0,Clear,0,1,0.314
2025-07-21 17:00:00,Grid_0_6,17,0,Clear,0,1,0.853
2025-07-21 17:00:00,Grid_2_5,17,0,Clear,0,1,0.849
2025-07-21 17:00:00,Grid_4_6,17,0,Clear,0,2,0.8265
2025-07-21 17:00:00,Grid_5_3,17,0,Clear,0,2,0.845
2025-07-21 17:00:00,Grid_5_4,17,0,Clear,0,8,0.8025
2025-07-21 17:00:00,Grid_5_5,17,0,Clear,0,8,0.809375
2025-07-21 17:00:00,Grid_6_9,17,0,Clear,0,2,0.8075
2025-07-21 17:00:00,Grid_7_1,17,0,Clear,0,1,0.771
2025-07-21 17:00:00,Grid_7_6,17,0,Clear,0,1,0.744
2025-07-21 17:00:00,Grid_7_7,17,0,Clear,0,1,0.793
2025-07-21 17:00:00,Grid_8_4,17,0,Clear,0,2,0.849
2025-07-21 17:00:00,Grid_8_7,17,0,Clear,0,2,0.736
2025-07-21 18:00:00,Grid_0_5,18,0,Clear,0,1,0.781
2025-07-21 18:00:00,Grid_3_5,18,0,Clear,0,1,0.887
2025-07-21 18:00:00,Grid_4_6,18,0,Clear,0,2,0.7805
2025-07-21 18:00:00,Grid_5_3,18,0,Clear,0,4,0.78125
2025-07-21 18:00:00,Grid_5_4,18,0,Clear,0,12,0.7817500000000001
2025-07-21 18:00:00,Grid_5_5,18,0,Clear,0,11,0.8004545454545454
2025-07-21 18:00:00,Grid_6_4,18,0,Clear,0,1,0.787
2025-07-21 18:00:00,Grid_7_4,18,0,Clear,0,2,0.7785
2025-07-21 18:00:00,Grid_7_5,18,0,Clear,0,1,0.834
2025-07-21 18:00:00,Grid_7_6,18,0,Clear,0,1,0.809
2025-07-21 18:00:00,Grid_8_0,18,0,Clear,0,1,0.855
2025-07-22 08:00:00,Grid_1_5,8,1,Clear,0,1,0.71
2025-07-22 08:00:00,Grid_3_6,8,1,Clear,0,1,0.676
2025-07-22 08:00:00,Grid_4_6,8,1,Clear,0,2,0.737
2025-07-22 08:00:00,Grid_5_3,8,1,Clear,0,4,0.674
2025-07-22 08:00:00,Grid_5_4,8,1,Clear,0,12,0.6986666666666667
2025-07-22 08:00:00,Grid_5_5,8,1,Clear,0,8,0.72
2025-07-22 08:00:00,Grid_6_2,8,1,Clear,0,1,0.625
2025-07-22 08:00:00,Grid_6_5,8,1,Clear,0,1,0.771
2025-07-22 08:00:00,Grid_6_8,8,1,Clear,0,1,0.776
2025-07-22 08:00:00,Grid_7_1,8,1,Clear,0,1,0.663
2025-07-22 08:00:00,Grid_7_6,8,1,Clear,0,3,0.71
2025-07-22 08:00:00,Grid_8_2,8,1,Clear,0,2,0.7505
2025-07-22 08:00:00,Grid_8_4,8,1,Clear,0,2,0.6535
2025-07-22 08:00:00,Grid_8_6,8,1,Clear,0,1,0.711
2025-07-22 08:00:00,Grid_8_7,8,1,Clear,0,1,0.723
2025-07-22 09:00:00,Grid_2_5,9,1,Clear,0,1,0.626
2025-07-22 09:00:00,Grid_3_6,9,1,Clear,0,2,0.6225
2025-07-22 09:00:00,Grid_3_7,9,1,Clear,0,1,0.667
2025-07-22 09:00:00,Grid_4_5,9,1,Clear,0,2,0.672
2025-07-22 09:00:00,Grid_4_6,9,1,Clear,0,5,0.6386000000000001
2025-07-22 09:00:00,Grid_5_3,9,1,Clear,0,5,0.718
2025-07-22 09:00:00,Grid_5_4,9,1,Clear,0,13,0.6937692307692308
2025-07-22 09:00:00,Grid_5_5,9,1,Clear,0,10,0.6963
2025-07-22 09:00:00,Grid_6_2,9,1,Clear,0,1,0.688
2025-07-22 09:00:00,Grid_6_3,9,1,Clear,0,1,0.6
2025-07-22 09:00:00,Grid_6_4,9,1,Clear,0,3,0.6376666666666666
2025-07-22 09:00:00,Grid_6_5,9,1,Clear,0,2,0.729
2025-07-22 09:00:00,Grid_6_6,9,1,Clear,0,1,0.675
2025-07-22 09:00:00,Grid_6_9,9,1,Clear,0,1,0.737
2025-07-22 09:00:00,Grid_7_1,9,1,Clear,0,1,0.597
2025-07-22 09:00:00,Grid_7_2,9,1,Clear,0,1,0.674
2025-07-22 09:00:00,Grid_7_6,9,1,Clear,0,2,0.6485000000000001
2025-07-22 09:00:00,Grid_8_4,9,1,Clear,0,1,0.682
2025-07-22 09:00:00,Grid_9_2,9,1,Clear,0,1,0.71
2025-07-22 09:00:00,Grid_9_4,9,1,Clear,0,1,0.723
2025-07-22 10:00:00,Grid_1_5,10,1,Clear,0,1,0.737
2025-07-22 10:00:00,Grid_1_6,10,1,Clear,0,2,0.6915
2025-07-22 10:00:00,Grid_2_5,10,1,Clear,0,1,0.645
2025-07-22 10:00:00,Grid_2_6,10,1,Clear,0,1,0.614
2025-07-22 10:00:00,Grid_4_5,10,1,Clear,0,2,0.67
2025-07-22 10:00:00,Grid_4_6,10,1,Clear,0,1,0.719
2025-07-22 10:00:00,Grid_5_3,10,1,Clear,0,1,0.626
2025-07-22 10:00:00,Grid_5_4,10,1,Clear,0,12,0.6809166666666666
2025-07-22 10:00:00,Grid_5_5,10,1,Clear,0,10,0.6881
2025-07-22 10:00:00,Grid_6_2,10,1,Clear,0,1,0.73
2025-07-22 10:00:00,Grid_6_3,10,1,Clear,0,1,0.671
2025-07-22 10:00:00,Grid_6_4,10,1,Clear,0,3,0.6880000000000001
2025-07-22 10:00:00,Grid_6_5,10,1,Clear,0,1,0.718
2025-07-22 10:00:00,Grid_6_8,10,1,Clear,0,1,0.701
2025-07-22 10:00:00,Grid_7_4,10,1,Clear,0,1,0.724
2025-07-22 10:00:00,Grid_7_5,10,1,Clear,0,2,0.726
2025-07-22 10:00:00,Grid_7_6,10,1,Clear,0,1,0.637
2025-07-22 10:00:00,Grid_7_7,10,1,Clear,0,1,0.705
2025-07-22 10:00:00,Grid_8_4,10,1,Clear,0,3,0.7126666666666667
2025-07-22 11:00:00,Grid_3_6,11,1,Clear,0,1,0.278
2025-07-22 11:00:00,Grid_4_5,11,1,Clear,0,1,0.392
2025-07-22 11:00:00,Grid_4_6,11,1,Clear,0,5,0.40499999999999997
2025-07-22 11:00:00,Grid_5_3,11,1,Clear,0,1,0.411
2025-07-22 11:00:00,Grid_5_4,11,1,Clear,0,9,0.3952222222222222
2025-07-22 11:00:00,Grid_5_5,11,1,Clear,0,4,0.399
2025-07-22 11:00:00,Grid_6_2,11,1,Clear,0,2,0.36050000000000004
2025-07-22 11:00:00,Grid_6_4,11,1,Clear,0,3,0.399
2025-07-22 11:00:00,Grid_7_4,11,1,Clear,0,1,0.385
2025-07-22 11:00:00,Grid_7_5,11,1,Clear,0,1,0.46
2025-07-22 11:00:00,Grid_7_6,11,1,Clear,0,3,0.375
2025-07-22 11:00:00,Grid_8_2,11,1,Clear,0,1,0.434
2025-07-22 11:00:00,Grid_8_4,11,1,Clear,0,1,0.307
2025-07-22 11:00:00,Grid_8_7,11,1,Clear,0,1,0.445
2025-07-22 11:00:00,Grid_9_2,11,1,Clear,0,1,0.481
2025-07-22 11:00:00,Grid_9_4,11,1,Clear,0,1,0.445
2025-07-22 12:00:00,Grid_5_4,12,1,Clear,0,7,0.488
2025-07-22 12:00:00,Grid_6_4,12,1,Clear,0,1,0.504
2025-07-22 12:00:00,Grid_6_5,12,1,Clear,0,1,0.456
2025-07-22 12:00:00,Grid_6_8,12,1,Clear,0,2,0.47150000000000003
2025-07-22 12:00:00,Grid_7_5,12,1,Clear,0,3,0.49766666666666665
2025-07-22 12:00:00,Grid_8_1,12,1,Clear,0,1,0.439
2025-07-22 12:00:00,Grid_8_2,12,1,Clear,0,1,0.524
2025-07-22 13:00:00,Grid_2_5,13,1,Clear,0,1,0.49
2025-07-22 13:00:00,Grid_5_3,13,1,Clear,0,3,0.49466666666666675
2025-07-22 13:00:00,Grid_5_4,13,1,Clear,0,7,0.4764285714285714
2025-07-22 13:00:00,Grid_5_5,13,1,Clear,0,4,0.531
2025-07-22 13:00:00,Grid_6_4,13,1,Clear,0,2,0.44899999999999995
2025-07-22 13:00:00,Grid_6_6,13,1,Clear,0,1,0.534
2025-07-22 13:00:00,Grid_7_4,13,1,Clear,0,1,0.4
2025-07-22 13:00:00,Grid_7_5,13,1,Clear,0,1,0.519
2025-07-22 13:00:00,Grid_8_4,13,1,Clear,0,2,0.484
2025-07-22 14:00:00,Grid_0_6,14,1,Clear,0,1,0.505
2025-07-22 14:00:00,Grid_1_6,14,1,Clear,0,1,0.46
2025-07-22 14:00:00,Grid_2_5,14,1,Clear,0,2,0.42100000000000004
2025-07-22 14:00:00,Grid_3_5,14,1,Clear,0,1,0.288
2025-07-22 14:00:00,Grid_3_6,14,1,Clear,0,1,0.438
2025-07-22 14:00:00,Grid_4_5,14,1,Clear,0,1,0.342
2025-07-22 14:00:00,Grid_4_6,14,1,Clear,0,2,0.403
2025-07-22 14:00:00,Grid_5_4,14,1,Clear,0,9,0.39755555555555555
